IsLa[a],IsLb[A],IsLc[A]
-1.033333,-0.8083333,1.666667
-1.4125,-0.35,1.4
-1.558333,0.3333333,1.125
-1.575,1.229167,0.7125
-1.254167,1.4375,0.1583333
-0.9666667,1.554167,-0.7208333
-0.6166667,1.420833,-1.3625
-0.1666667,1.2,-1.545833
0.7416667,0.9291667,-1.675
1.258333,0.5125,-1.479167
1.491667,-0.025,-1.216667
1.670833,-0.9416667,-0.8666667
1.304167,-1.3375,-0.2875
1.054167,-1.495833,0.2958333
0.7708333,-1.504167,1.191667
0.3666667,-1.245833,1.4875
-0.3458333,-1.016667,1.616667
-1.216667,-0.6708333,1.591667
-1.458333,-0.2041667,1.379167
-1.633333,0.7208333,1.0125
-1.4375,1.3375,0.4291667
-1.166667,1.491667,-0.1458333
-0.8458333,1.575,-1.120833
-0.3583333,1.304167,-1.483333
0.1958333,1.075,-1.5875
1.095833,0.75,-1.654167
1.408333,0.2416667,-1.366667
1.558333,-0.4208333,-1.054167
1.55,-1.2125,-0.5708333
1.208333,-1.458333,-0.05416667
0.9208333,-1.5375,0.7
0.575,-1.370833,1.370833
0.175,-1.166667,1.5625
-0.7375,-0.9,1.6625
-1.320833,-0.5125,1.4875
-1.520833,0.01666667,1.241667
-1.679167,1.008333,0.9041667
-1.3375,1.358333,0.3
-1.075,1.516667,-0.3541667
-0.7708333,1.541667,-1.2375
-0.3333333,1.266667,-1.495833
0.3708333,1.020833,-1.629167
1.15,0.6916667,-1.608333
1.441667,0.2166667,-1.316667
1.629167,-0.6125,-0.9958333
1.416667,-1.266667,-0.4708333
1.1625,-1.475,0.025
0.9083333,-1.541667,0.9458333
0.4958333,-1.291667,1.408333
-0.02083333,-1.120833,1.554167
-1.008333,-0.8458333,1.670833
-1.358333,-0.3541667,1.433333
-1.545833,0.3375,1.141667
-1.608333,1.204167,0.6916667
-1.2625,1.458333,0.1041667
-0.9666667,1.575,-0.7666667
-0.5458333,1.4375,-1.4
-0.0625,1.191667,-1.5875
0.8041667,0.8708333,-1.683333
1.329167,0.4,-1.4625
1.5375,-0.1125,-1.179167
1.65,-1.020833,-0.7916667
1.279167,-1.4,-0.1875
1.016667,-1.5125,0.3791667
0.7166667,-1.475,1.2625
0.3291667,-1.220833,1.491667
-0.3833333,-0.9833333,1.6
-1.204167,-0.6666667,1.591667
-1.445833,-0.2083333,1.354167
-1.641667,0.6875,1.025
-1.458333,1.2875,0.4916667
-1.183333,1.4875,-0.05833333
-0.8875,1.6125,-0.9916667
-0.4625,1.341667,-1.4125
0.0625,1.108333,-1.591667
0.9583333,0.8291667,-1.683333
1.3625,0.3583333,-1.395833
1.5625,-0.275,-1.104167
1.566667,-1.1375,-0.7083333
1.233333,-1.420833,-0.1708333
0.9833333,-1.525,0.6208333
0.6541667,-1.391667,1.320833
0.2291667,-1.204167,1.516667
-0.6958333,-0.9416667,1.6625
-1.258333,-0.5208333,1.508333
-1.491667,0.0125,1.279167
-1.695833,0.9916667,0.8958333
-1.358333,1.354167,0.2708333
-1.075,1.529167,-0.4
-0.7125,1.5625,-1.270833
-0.2291667,1.266667,-1.5375
0.45,0.9791667,-1.654167
1.229167,0.6,-1.6
1.483333,0.1125,-1.295833
1.625,-0.7166667,-0.9416667
1.391667,-1.341667,-0.3625
1.108333,-1.483333,0.1166667
0.8458333,-1.529167,1.033333
0.4333333,-1.283333,1.425
-0.06666667,-1.083333,1.554167
-1.008333,-0.8083333,1.654167
-1.345833,-0.3458333,1.416667
-1.5625,0.3333333,1.125
-1.625,1.15,0.7125
-1.275,1.429167,0.1375
-0.9833333,1.5875,-0.6458333
-0.625,1.45,-1.333333
-0.1916667,1.204167,-1.579167
0.6625,0.9333333,-1.691667
1.270833,0.5333333,-1.4875
1.504167,0.03333333,-1.225
1.658333,-0.9291667,-0.9083333
1.3125,-1.341667,-0.3291667
1.075,-1.479167,0.2791667
0.8,-1.5125,1.1875
0.375,-1.270833,1.45
-0.3416667,-1.0375,1.591667
-1.141667,-0.7,1.625
-1.4125,-0.2083333,1.3875
-1.645833,0.6625,1.029167
-1.475,1.258333,0.4625
-1.179167,1.483333,-0.1166667
-0.85,1.608333,-1.025
-0.3875,1.316667,-1.466667
0.1291667,1.091667,-1.625
1.05,0.7708333,-1.691667
1.429167,0.2833333,-1.370833
1.558333,-0.3791667,-1.075
1.554167,-1.245833,-0.6208333
1.220833,-1.45,-0.08333333
0.9291667,-1.520833,0.7125
0.5708333,-1.370833,1.370833
0.1583333,-1.175,1.516667
-0.7458333,-0.8958333,1.645833
-1.258333,-0.4875,1.508333
-1.4875,0.0375,1.266667
-1.704167,0.9375,0.8833333
-1.358333,1.345833,0.2958333
-1.091667,1.529167,-0.3083333
-0.7791667,1.566667,-1.208333
-0.3541667,1.279167,-1.5125
0.3166667,1.008333,-1.633333
1.175,0.7125,-1.608333
1.466667,0.2583333,-1.333333
1.6125,-0.6166667,-1.020833
1.4375,-1.279167,-0.5166667
1.179167,-1.445833,0.008333333
0.9041667,-1.541667,0.9791667
0.4916667,-1.329167,1.370833
-0.02083333,-1.129167,1.533333
-0.9541667,-0.8416667,1.695833
-1.304167,-0.3625,1.445833
-1.5375,0.3125,1.15
-1.645833,1.129167,0.7166667
-1.2625,1.429167,0.1041667
-0.9833333,1.575,-0.6791667
-0.5791667,1.45,-1.3625
-0.1291667,1.2,-1.6
0.7541667,0.9,-1.691667
1.35,0.4583333,-1.479167
1.529167,-0.0625,-1.216667
1.641667,-1.054167,-0.8291667
1.3,-1.404167,-0.2166667
1.045833,-1.495833,0.3958333
0.7333333,-1.4875,1.279167
0.2916667,-1.25,1.470833
-0.4,-0.9916667,1.6
-1.154167,-0.6583333,1.625
-1.429167,-0.1958333,1.3625
-1.654167,0.6416667,1.0125
-1.483333,1.254167,0.4791667
-1.166667,1.4875,-0.04583333
-0.8875,1.6125,-0.95
-0.4833333,1.325,-1.433333
-0.008333333,1.125,-1.616667
0.975,0.8625,-1.683333
1.370833,0.4166667,-1.404167
1.5375,-0.2375,-1.141667
1.579167,-1.166667,-0.7541667
1.266667,-1.391667,-0.2
1.008333,-1.504167,0.6333333
0.6541667,-1.420833,1.283333
0.2166667,-1.233333,1.504167
-0.6625,-0.9416667,1.670833
-1.208333,-0.5333333,1.5375
-1.483333,-0.02083333,1.283333
-1.704167,0.8958333,0.9083333
-1.354167,1.345833,0.3
-1.075,1.529167,-0.3083333
-0.7541667,1.55,-1.241667
-0.3083333,1.275,-1.5375
0.3916667,1.008333,-1.654167
1.275,0.6625,-1.595833
1.483333,0.175,-1.308333
1.6,-0.7333333,-0.9875
1.429167,-1.3375,-0.4291667
1.141667,-1.466667,0.1291667
0.8458333,-1.541667,1.05
0.4041667,-1.3,1.404167
-0.1125,-1.079167,1.554167
-0.9791667,-0.7958333,1.7
-1.345833,-0.3333333,1.433333
-1.566667,0.275,1.125
-1.641667,1.141667,0.7291667
-1.266667,1.433333,0.1666667
-0.9958333,1.575,-0.6083333
-0.6583333,1.441667,-1.3625
-0.2291667,1.2125,-1.591667
0.6791667,0.9708333,-1.679167
1.308333,0.5708333,-1.5
1.495833,0.06666667,-1.270833
1.65,-0.95,-0.9333333
1.345833,-1.329167,-0.3458333
1.091667,-1.45,0.3
0.8041667,-1.533333,1.166667
0.3583333,-1.283333,1.429167
-0.3041667,-1.041667,1.591667
-1.083333,-0.7083333,1.670833
-1.420833,-0.2458333,1.379167
-1.633333,0.575,1.041667
-1.483333,1.258333,0.5125
-1.175,1.483333,-0.02083333
-0.9,1.595833,-0.9833333
-0.4458333,1.329167,-1.475
0.0625,1.125,-1.625
1.0875,0.8333333,-1.6875
1.429167,0.3416667,-1.404167
1.541667,-0.375,-1.116667
1.583333,-1.241667,-0.6708333
1.2375,-1.4125,-0.075
0.9375,-1.525,0.7375
0.5708333,-1.420833,1.35
0.1208333,-1.191667,1.529167
-0.6916667,-0.8916667,1.654167
-1.254167,-0.4833333,1.516667
-1.504167,-0.01666667,1.245833
-1.6875,0.9,0.8875
-1.3375,1.358333,0.3333333
-1.075,1.541667,-0.2666667
-0.7958333,1.558333,-1.2375
-0.3833333,1.270833,-1.525
0.3125,1.0375,-1.6375
1.2,0.7458333,-1.625
1.429167,0.2916667,-1.354167
1.604167,-0.6041667,-1.054167
1.458333,-1.245833,-0.5458333
1.2,-1.433333,-0.004166667
0.925,-1.5625,0.9208333
0.5041667,-1.3375,1.354167
0.008333333,-1.129167,1.541667
-0.8916667,-0.8583333,1.720833
-1.316667,-0.4041667,1.445833
-1.55,0.2125,1.158333
-1.629167,1.129167,0.7583333
-1.279167,1.429167,0.1875
-0.9958333,1.558333,-0.6291667
-0.6291667,1.4375,-1.4
-0.1833333,1.216667,-1.591667
0.7583333,0.9375,-1.6625
1.3375,0.5041667,-1.4875
1.508333,-0.05416667,-1.245833
1.658333,-1.029167,-0.8666667
1.325,-1.379167,-0.2208333
1.05,-1.495833,0.4
0.7166667,-1.545833,1.225
0.2625,-1.245833,1.4875
-0.3625,-0.9916667,1.629167
-1.15,-0.65,1.629167
-1.458333,-0.225,1.35
-1.641667,0.5791667,0.9875
-1.4625,1.291667,0.5041667
-1.179167,1.491667,0.01666667
-0.9041667,1.579167,-0.9708333
-0.5083333,1.345833,-1.441667
-0.02083333,1.15,-1.595833
1.0,0.8791667,-1.7
1.35,0.4458333,-1.416667
1.541667,-0.2458333,-1.158333
1.629167,-1.116667,-0.7583333
1.279167,-1.383333,-0.2041667
0.9916667,-1.5375,0.5791667
0.65,-1.45,1.279167
0.25,-1.220833,1.525
-0.5833333,-0.9625,1.6875
-1.229167,-0.5708333,1.533333
-1.504167,-0.09583333,1.266667
-1.670833,0.8875,0.9375
-1.358333,1.345833,0.3583333
-1.091667,1.495833,-0.2666667
-0.8,1.554167,-1.25
-0.3458333,1.275,-1.520833
0.375,1.025,-1.629167
1.25,0.6875,-1.629167
1.466667,0.2,-1.341667
1.625,-0.7041667,-1.008333
1.470833,-1.308333,-0.4541667
1.15,-1.466667,0.125
0.8333333,-1.579167,0.9958333
0.3875,-1.320833,1.4125
-0.04166667,-1.079167,1.6
-0.9583333,-0.7791667,1.691667
-1.366667,-0.3416667,1.408333
-1.545833,0.2375,1.116667
-1.620833,1.166667,0.7333333
-1.258333,1.429167,0.1916667
-0.9791667,1.566667,-0.6125
-0.6583333,1.45,-1.3625
-0.2458333,1.216667,-1.575
0.6833333,0.9708333,-1.691667
1.2625,0.5958333,-1.533333
1.4875,0.08333333,-1.270833
1.691667,-0.8791667,-0.9333333
1.354167,-1.3125,-0.35
1.083333,-1.491667,0.2416667
0.8041667,-1.570833,1.133333
0.3958333,-1.279167,1.4625
-0.2291667,-1.033333,1.629167
-1.108333,-0.7125,1.65
-1.429167,-0.3,1.370833
-1.604167,0.5333333,1.058333
-1.483333,1.275,0.5541667
-1.195833,1.470833,0.025
-0.9083333,1.575,-0.9791667
-0.4916667,1.345833,-1.433333
0.0375,1.141667,-1.6
1.029167,0.8333333,-1.704167
1.383333,0.3541667,-1.416667
1.5625,-0.3208333,-1.120833
1.645833,-1.175,-0.6666667
1.245833,-1.441667,-0.07083333
0.9375,-1.575,0.6541667
0.5541667,-1.4375,1.354167
0.1833333,-1.170833,1.5625
-0.6583333,-0.8833333,1.675
-1.304167,-0.4791667,1.495833
-1.508333,-0.02916667,1.225
-1.670833,0.9458333,0.8833333
-1.341667,1.370833,0.3291667
-1.083333,1.5125,-0.2458333
-0.8,1.575,-1.229167
-0.3875,1.291667,-1.491667
0.3125,1.054167,-1.633333
1.15,0.7208333,-1.6625
1.429167,0.2916667,-1.354167
1.65,-0.5625,-1.033333
1.5125,-1.220833,-0.55
1.1875,-1.483333,-0.04166667
0.9208333,-1.608333,0.8583333
0.5125,-1.345833,1.379167
0.0875,-1.129167,1.591667
-0.8916667,-0.8541667,1.7
-1.345833,-0.4208333,1.433333
-1.529167,0.1708333,1.166667
-1.6375,1.141667,0.7791667
-1.275,1.395833,0.225
-1.0,1.541667,-0.5958333
-0.6625,1.483333,-1.341667
-0.2166667,1.229167,-1.5625
0.6958333,0.9458333,-1.691667
1.283333,0.5166667,-1.529167
1.529167,0.0,-1.254167
1.725,-0.95,-0.8583333
1.35,-1.370833,-0.2166667
1.05,-1.529167,0.3166667
0.7125,-1.55,1.216667
0.2916667,-1.233333,1.5125
-0.3,-0.9625,1.629167
-1.183333,-0.6333333,1.625
-1.4375,-0.2083333,1.345833
-1.6,0.6083333,0.9875
-1.483333,1.3,0.4833333
-1.183333,1.454167,0.004166667
-0.8916667,1.5875,-0.9416667
-0.5,1.354167,-1.395833
-0.02083333,1.1375,-1.591667
0.9291667,0.8541667,-1.729167
1.3375,0.4208333,-1.4375
1.575,-0.1791667,-1.141667
1.675,-1.079167,-0.7625
1.279167,-1.404167,-0.225
0.9875,-1.554167,0.5041667
0.6833333,-1.4625,1.279167
0.2958333,-1.208333,1.541667
-0.5541667,-0.9458333,1.683333
-1.258333,-0.5708333,1.533333
-1.466667,-0.1083333,1.283333
-1.6625,0.8708333,0.9375
-1.370833,1.304167,0.3625
-1.104167,1.470833,-0.2333333
-0.8,1.575,-1.175
-0.3416667,1.2875,-1.4625
0.3166667,1.029167,-1.625
1.1625,0.6791667,-1.675
1.458333,0.1916667,-1.354167
1.670833,-0.6083333,-0.9833333
1.5,-1.3,-0.4416667
1.1625,-1.5125,0.06666667
0.8416667,-1.595833,0.9458333
0.4041667,-1.308333,1.445833
-0.02083333,-1.075,1.6
-0.9708333,-0.775,1.6875
-1.366667,-0.325,1.4
-1.516667,0.2458333,1.125
-1.625,1.166667,0.7125
-1.270833,1.395833,0.1625
-0.9875,1.541667,-0.6041667
-0.6416667,1.483333,-1.308333
-0.2166667,1.2375,-1.554167
0.6125,0.95,-1.7125
1.254167,0.5708333,-1.545833
1.529167,0.1041667,-1.2625
1.7375,-0.825,-0.9208333
1.383333,-1.345833,-0.3708333
1.091667,-1.533333,0.1583333
0.8,-1.570833,1.141667
0.4083333,-1.279167,1.470833
-0.1958333,-1.0375,1.625
-1.129167,-0.725,1.641667
-1.404167,-0.2833333,1.3875
-1.595833,0.5333333,1.0625
-1.520833,1.216667,0.5625
-1.2125,1.433333,0.02083333
-0.9166667,1.575,-0.9
-0.4791667,1.375,-1.366667
-0.01666667,1.133333,-1.591667
0.925,0.8416667,-1.720833
1.3625,0.3583333,-1.441667
1.5875,-0.2416667,-1.120833
1.654167,-1.154167,-0.6916667
1.245833,-1.4625,-0.1083333
0.9458333,-1.558333,0.5958333
0.575,-1.441667,1.375
0.175,-1.170833,1.566667
-0.6916667,-0.8916667,1.6625
-1.3,-0.4625,1.504167
-1.479167,-0.0125,1.25
-1.654167,0.9458333,0.875
-1.354167,1.3125,0.2916667
-1.079167,1.483333,-0.2583333
-0.7666667,1.5875,-1.158333
-0.3416667,1.3,-1.4625
0.2583333,1.033333,-1.641667
1.1,0.7333333,-1.683333
1.45,0.2958333,-1.354167
1.6625,-0.4791667,-1.029167
1.529167,-1.25,-0.5708333
1.2,-1.4875,-0.06666667
0.925,-1.595833,0.8416667
0.5333333,-1.345833,1.3875
0.08333333,-1.1375,1.55
-0.8916667,-0.8791667,1.691667
-1.2875,-0.4208333,1.445833
-1.504167,0.175,1.1875
-1.654167,1.075,0.7791667
-1.3,1.341667,0.2083333
-1.020833,1.516667,-0.5291667
-0.6583333,1.483333,-1.266667
-0.2166667,1.229167,-1.533333
0.5916667,0.9458333,-1.695833
1.258333,0.5333333,-1.5375
1.533333,0.04583333,-1.258333
1.695833,-0.9083333,-0.8916667
1.358333,-1.391667,-0.275
1.0625,-1.525,0.2625
0.7541667,-1.541667,1.258333
0.2833333,-1.254167,1.491667
-0.3416667,-0.9916667,1.5875
-1.208333,-0.6541667,1.629167
-1.408333,-0.1833333,1.341667
-1.579167,0.625,1.0125
-1.4875,1.245833,0.4833333
-1.191667,1.4375,-0.03333333
-0.8791667,1.579167,-0.8875
-0.4791667,1.358333,-1.3625
-0.02916667,1.145833,-1.591667
0.875,0.85,-1.741667
1.354167,0.4208333,-1.441667
1.579167,-0.125,-1.154167
1.658333,-1.108333,-0.7958333
1.2875,-1.429167,-0.2458333
1.016667,-1.541667,0.4833333
0.7083333,-1.466667,1.316667
0.275,-1.233333,1.525
-0.5958333,-0.9708333,1.654167
-1.229167,-0.5666667,1.5625
-1.4375,-0.09583333,1.3125
-1.6625,0.8333333,0.9416667
-1.370833,1.25,0.3541667
-1.116667,1.458333,-0.2041667
-0.7958333,1.579167,-1.091667
-0.3541667,1.2875,-1.4375
0.225,1.045833,-1.625
1.145833,0.7166667,-1.666667
1.458333,0.25,-1.3625
1.6375,-0.55,-1.029167
1.4875,-1.333333,-0.5083333
1.175,-1.495833,0.02083333
0.8791667,-1.55,0.9791667
0.4333333,-1.3125,1.445833
-0.04583333,-1.116667,1.554167
-1.016667,-0.7958333,1.6625
-1.3375,-0.2958333,1.416667
-1.5125,0.2958333,1.125
-1.625,1.125,0.7041667
-1.270833,1.366667,0.1208333
-0.975,1.525,-0.5458333
-0.6291667,1.483333,-1.275
-0.2375,1.220833,-1.545833
0.55,0.9541667,-1.691667
1.2875,0.5833333,-1.545833
1.545833,0.125,-1.2625
1.695833,-0.8458333,-0.9541667
1.3625,-1.358333,-0.3958333
1.116667,-1.4875,0.1625
0.8541667,-1.566667,1.158333
0.4041667,-1.295833,1.445833
-0.2375,-1.066667,1.583333
-1.108333,-0.75,1.675
-1.35,-0.2625,1.408333
-1.579167,0.5041667,1.070833
-1.520833,1.170833,0.5708333
-1.2125,1.4125,0.04166667
-0.9291667,1.558333,-0.8125
-0.5166667,1.366667,-1.354167
-0.05416667,1.145833,-1.579167
0.8958333,0.8791667,-1.7
1.383333,0.4,-1.425
1.566667,-0.1916667,-1.1625
1.629167,-1.195833,-0.7666667
1.2625,-1.45,-0.1583333
0.9916667,-1.525,0.6166667
0.6208333,-1.441667,1.391667
0.1583333,-1.208333,1.5375
-0.7,-0.9041667,1.645833
-1.283333,-0.4583333,1.533333
-1.458333,0.02083333,1.2625
-1.670833,0.9041667,0.8791667
-1.35,1.316667,0.2708333
-1.070833,1.483333,-0.2375
-0.7583333,1.558333,-1.133333
-0.3583333,1.266667,-1.479167
0.2125,1.029167,-1.629167
1.15,0.7541667,-1.645833
1.475,0.2958333,-1.35
1.633333,-0.4916667,-1.070833
1.5125,-1.3,-0.6041667
1.229167,-1.466667,-0.07916667
0.9458333,-1.558333,0.8625
0.55,-1.375,1.3625
0.07083333,-1.1625,1.5375
-0.875,-0.8708333,1.6875
-1.275,-0.4083333,1.4625
-1.504167,0.1708333,1.191667
-1.666667,1.05,0.7916667
-1.2875,1.354167,0.225
-1.0125,1.525,-0.4583333
-0.6791667,1.466667,-1.270833
-0.2833333,1.241667,-1.533333
0.5291667,0.9708333,-1.654167
1.295833,0.5833333,-1.520833
1.5125,0.07916667,-1.283333
1.6625,-0.9125,-0.9375
1.3625,-1.395833,-0.3208333
1.104167,-1.4875,0.2708333
0.7833333,-1.554167,1.254167
0.2833333,-1.2625,1.475
-0.3416667,-1.025,1.591667
-1.179167,-0.6625,1.65
-1.404167,-0.1458333,1.354167
-1.595833,0.6,1.0
-1.5125,1.2625,0.4708333
-1.175,1.458333,-0.004166667
-0.8875,1.566667,-0.8541667
-0.4916667,1.325,-1.4
-0.06666667,1.1375,-1.583333
0.9125,0.8708333,-1.675
1.375,0.4416667,-1.425
1.541667,-0.1375,-1.170833
1.654167,-1.1375,-0.8291667
1.304167,-1.391667,-0.2666667
1.045833,-1.516667,0.4916667
0.7291667,-1.491667,1.283333
0.2916667,-1.254167,1.491667
-0.5333333,-0.9791667,1.654167
-1.195833,-0.5875,1.583333
-1.458333,-0.09166667,1.3125
-1.6875,0.7791667,0.9541667
-1.375,1.3,0.3791667
