IsLa[a],IsLb[A],IsLc[A]
1.933333,-0.8916667,-0.9708333
1.858333,-1.7625,-0.3041667
1.2375,-1.920833,0.3916667
0.8166667,-1.895833,1.15
0.2833333,-1.625,1.858333
-0.2875,-1.175,1.945833
-1.195833,-0.7791667,1.975
-1.8125,-0.1541667,1.633333
-1.941667,0.5083333,1.2125
-2.020833,1.545833,0.7
-1.466667,1.933333,-0.1833333
-1.008333,1.941667,-0.9208333
-0.5125,1.879167,-1.8375
0.2666667,1.3,-1.991667
1.045833,0.8916667,-1.970833
1.7875,0.3208333,-1.8
1.8875,-0.45,-1.275
1.929167,-1.316667,-0.8041667
1.625,-1.858333,0.06666667
1.104167,-1.920833,0.7041667
0.6333333,-1.9,1.55
-0.07916667,-1.45,1.904167
-0.6541667,-1.0375,1.970833
-1.529167,-0.55,1.983333
-1.883333,0.2,1.466667
-1.979167,0.9,1.033333
-1.941667,1.8125,0.3458333
-1.291667,2.0,-0.4375
-0.8416667,1.979167,-1.283333
-0.2041667,1.679167,-1.979167
0.4208333,1.191667,-2.029167
1.358333,0.75,-2.004167
1.879167,0.05833333,-1.5875
1.929167,-0.6166667,-1.158333
1.9625,-1.595833,-0.6291667
1.4,-1.875,0.25
0.9833333,-1.875,0.9125
0.525,-1.825,1.7375
-0.175,-1.3,1.8875
-0.8958333,-0.9166667,1.945833
-1.641667,-0.4041667,1.875
-1.854167,0.3,1.354167
-1.991667,1.1625,0.8833333
-1.729167,1.845833,0.0875
-1.179167,1.958333,-0.6
-0.6958333,1.975,-1.541667
0.02916667,1.483333,-1.970833
0.6416667,1.054167,-1.9875
1.591667,0.575,-1.958333
1.9,-0.2125,-1.4125
1.916667,-0.925,-0.9833333
1.845833,-1.8125,-0.3125
1.229167,-1.925,0.4541667
0.8083333,-1.870833,1.295833
0.2208333,-1.6125,1.925
-0.4125,-1.1625,1.9375
-1.320833,-0.7625,1.954167
-1.8375,-0.06666667,1.625
-1.895833,0.6291667,1.204167
-2.008333,1.608333,0.675
-1.454167,1.933333,-0.275
-0.9833333,1.941667,-0.9958333
-0.4791667,1.895833,-1.841667
0.2875,1.329167,-2.008333
1.016667,0.9125,-2.0125
1.779167,0.325,-1.858333
1.933333,-0.3958333,-1.295833
1.979167,-1.258333,-0.8083333
1.65,-1.8875,0.0
1.125,-1.933333,0.6166667
0.6666667,-1.908333,1.525
0.01666667,-1.441667,1.9125
-0.5416667,-1.05,1.941667
-1.491667,-0.625,1.95
-1.8375,0.05416667,1.454167
-1.904167,0.8166667,1.0375
-1.895833,1.7625,0.4791667
-1.304167,1.925,-0.3541667
-0.8708333,1.925,-1.2625
-0.325,1.6875,-1.933333
0.3875,1.208333,-1.995833
1.358333,0.7833333,-1.970833
1.858333,0.08333333,-1.591667
1.904167,-0.6666667,-1.166667
1.958333,-1.6,-0.6083333
1.4,-1.891667,0.3208333
0.9458333,-1.891667,0.9833333
0.4291667,-1.825,1.775
-0.275,-1.283333,1.945833
-0.95,-0.8708333,1.954167
-1.716667,-0.2916667,1.85
-1.9125,0.3708333,1.316667
-1.991667,1.245833,0.825
-1.6875,1.929167,0.02083333
-1.1375,2.016667,-0.6291667
-0.675,1.975,-1.625
0.01666667,1.466667,-2.041667
0.6541667,1.0625,-2.045833
1.645833,0.6041667,-1.958333
1.920833,-0.1625,-1.404167
1.9375,-0.9625,-0.9875
1.870833,-1.841667,-0.3666667
1.254167,-1.9375,0.4333333
0.8083333,-1.891667,1.295833
0.2708333,-1.633333,1.883333
-0.3708333,-1.1625,1.929167
-1.2375,-0.7625,1.975
-1.733333,-0.1208333,1.654167
-1.891667,0.525,1.2125
-2.016667,1.458333,0.6791667
-1.475,1.879167,-0.1666667
-0.9958333,1.9625,-0.8375
-0.5125,1.916667,-1.758333
0.1541667,1.345833,-2.0125
0.8916667,0.9,-2.029167
1.783333,0.3541667,-1.845833
1.95,-0.3208333,-1.283333
1.979167,-1.258333,-0.7916667
1.616667,-1.929167,0.02083333
1.091667,-1.966667,0.625
0.6208333,-1.879167,1.620833
-0.04583333,-1.395833,1.95
-0.65,-1.004167,1.95
-1.5875,-0.5583333,1.920833
-1.854167,0.2,1.425
-1.9,0.9333333,1.0125
-1.9125,1.816667,0.375
-1.283333,1.941667,-0.4708333
-0.8458333,1.970833,-1.3125
-0.225,1.716667,-1.945833
0.45,1.208333,-2.029167
1.320833,0.75,-2.054167
1.8625,0.01666667,-1.654167
1.979167,-0.625,-1.1625
2.0375,-1.566667,-0.5708333
1.4375,-1.933333,0.2875
0.9458333,-1.945833,0.8916667
0.4208333,-1.866667,1.7625
-0.1875,-1.283333,1.975
-0.875,-0.8833333,1.979167
-1.7125,-0.3375,1.820833
-1.879167,0.25,1.308333
-1.95,1.154167,0.8375
-1.666667,1.85,0.1
-1.154167,1.929167,-0.5291667
-0.7083333,1.945833,-1.5375
-0.04166667,1.479167,-1.945833
0.6041667,1.058333,-2.0
1.583333,0.6125,-1.991667
1.883333,-0.1541667,-1.420833
1.933333,-0.9416667,-1.004167
1.9125,-1.791667,-0.3375
1.254167,-1.920833,0.5166667
0.7916667,-1.920833,1.304167
0.15,-1.670833,1.870833
-0.4708333,-1.15,1.9625
-1.2625,-0.6916667,2.0
-1.804167,0.04166667,1.633333
-1.933333,0.6166667,1.158333
-2.008333,1.520833,0.575
-1.441667,1.925,-0.2791667
-0.9666667,1.970833,-0.9041667
-0.4416667,1.904167,-1.804167
0.2291667,1.3,-2.029167
0.9708333,0.9,-2.020833
1.8125,0.3291667,-1.85
1.9625,-0.3666667,-1.270833
1.9875,-1.308333,-0.8
1.654167,-1.929167,-0.004166667
1.120833,-1.9375,0.675
0.6416667,-1.904167,1.608333
-0.05416667,-1.441667,1.9125
-0.675,-1.025,1.941667
-1.529167,-0.5458333,1.958333
-1.770833,0.1916667,1.45
-1.8875,0.875,1.0125
-1.916667,1.666667,0.3708333
-1.295833,1.870833,-0.4083333
-0.8166667,1.929167,-1.166667
-0.2416667,1.733333,-1.833333
0.35,1.195833,-1.991667
1.220833,0.7708333,-2.041667
1.833333,0.075,-1.654167
1.975,-0.5541667,-1.166667
2.029167,-1.566667,-0.6208333
1.4375,-1.9375,0.2541667
0.9666667,-1.9375,0.9333333
0.45,-1.825,1.85
-0.2791667,-1.283333,1.966667
-1.020833,-0.875,1.9375
-1.783333,-0.2791667,1.8
-1.866667,0.425,1.308333
-1.929167,1.3375,0.8208333
-1.641667,1.883333,-0.008333333
-1.133333,1.891667,-0.7166667
-0.6625,1.9125,-1.625
0.07916667,1.466667,-1.941667
0.7083333,1.058333,-1.995833
1.595833,0.5708333,-2.0
1.879167,-0.2333333,-1.445833
1.975,-0.95,-0.9958333
1.945833,-1.804167,-0.3166667
1.270833,-1.933333,0.4958333
0.8083333,-1.9375,1.2625
0.1666667,-1.679167,1.9
-0.4333333,-1.154167,1.975
-1.270833,-0.7208333,1.991667
-1.816667,-0.02083333,1.625
-1.904167,0.55,1.170833
-1.945833,1.525,0.6375
-1.425,1.8625,-0.1875
-0.9958333,1.870833,-0.8666667
-0.5458333,1.8375,-1.791667
0.15,1.325,-1.941667
0.9375,0.9333333,-1.958333
1.779167,0.4291667,-1.845833
1.895833,-0.3291667,-1.316667
1.966667,-1.308333,-0.8625
1.675,-1.904167,-0.05
1.129167,-1.929167,0.7041667
0.6708333,-1.895833,1.620833
-0.1083333,-1.445833,1.9375
-0.7333333,-1.025,1.9375
-1.575,-0.5125,1.9375
-1.8375,0.2708333,1.4375
-1.891667,0.9375,0.9875
-1.875,1.770833,0.2875
-1.254167,1.925,-0.4625
-0.8,1.933333,-1.2625
-0.1916667,1.666667,-1.95
0.3958333,1.175,-2.0125
1.345833,0.7583333,-1.995833
1.925,0.0625,-1.5875
1.9625,-0.6125,-1.166667
2.0125,-1.654167,-0.6375
1.4125,-1.983333,0.2708333
0.9708333,-1.9125,0.9875
0.475,-1.829167,1.879167
-0.2791667,-1.279167,1.966667
-1.041667,-0.8791667,1.9375
-1.7625,-0.3208333,1.8125
-1.85,0.4083333,1.316667
-1.9125,1.258333,0.8291667
-1.65,1.816667,0.04583333
-1.1375,1.879167,-0.6333333
-0.6833333,1.908333,-1.508333
-0.02083333,1.466667,-1.916667
0.5708333,1.070833,-1.970833
1.5125,0.6208333,-1.970833
1.895833,-0.1083333,-1.445833
1.975,-0.8416667,-1.008333
1.908333,-1.816667,-0.3916667
1.270833,-1.979167,0.3875
0.8208333,-1.925,1.2625
0.2083333,-1.620833,1.979167
-0.4166667,-1.158333,2.004167
-1.358333,-0.7083333,1.929167
-1.883333,0.004166667,1.566667
-1.883333,0.6541667,1.145833
-1.904167,1.629167,0.5958333
-1.375,1.9,-0.3
-0.9583333,1.85,-0.9875
-0.4708333,1.804167,-1.8375
0.2625,1.279167,-1.958333
1.004167,0.9166667,-1.975
1.795833,0.3625,-1.833333
1.945833,-0.4,-1.3
2.0125,-1.304167,-0.8208333
1.7,-1.9375,0.0125
1.125,-2.0,0.6833333
0.65,-1.95,1.6
-0.07083333,-1.45,2.004167
-0.6833333,-1.025,2.0125
-1.6,-0.5125,1.95
-1.891667,0.2125,1.433333
-1.916667,0.9,0.9875
-1.833333,1.804167,0.3291667
-1.25,1.908333,-0.3875
-0.8083333,1.870833,-1.220833
-0.2875,1.620833,-1.895833
0.3083333,1.179167,-1.95
1.254167,0.7875,-1.95
1.833333,0.1708333,-1.5875
1.933333,-0.525,-1.183333
2.0,-1.558333,-0.6875
1.429167,-1.929167,0.1958333
0.9916667,-1.941667,0.9208333
0.4916667,-1.845833,1.808333
-0.2583333,-1.295833,1.970833
-1.004167,-0.8708333,1.983333
-1.754167,-0.2583333,1.825
-1.904167,0.4458333,1.3
-1.958333,1.283333,0.7791667
-1.6125,1.883333,-0.09583333
-1.079167,1.9375,-0.7
-0.6125,1.891667,-1.570833
0.08333333,1.420833,-1.9625
0.6375,1.025,-1.995833
1.583333,0.5666667,-1.9375
1.929167,-0.1666667,-1.4
1.9625,-0.925,-0.9958333
1.891667,-1.8625,-0.3541667
1.2625,-2.0,0.4375
0.8333333,-1.954167,1.316667
0.2291667,-1.65,1.975
-0.4375,-1.175,2.020833
-1.345833,-0.7416667,1.983333
-1.854167,-0.02083333,1.6125
-1.904167,0.6625,1.170833
-1.983333,1.570833,0.6125
-1.408333,1.879167,-0.2916667
-0.9541667,1.8875,-0.9125
-0.475,1.829167,-1.716667
0.1916667,1.2875,-1.916667
0.8625,0.9083333,-1.966667
1.666667,0.3958333,-1.8375
1.908333,-0.275,-1.3125
2.008333,-1.170833,-0.8458333
1.670833,-1.8875,-0.09583333
1.141667,-1.983333,0.5625
0.6833333,-1.95,1.541667
-0.0125,-1.454167,1.9875
-0.6333333,-1.033333,1.9875
-1.604167,-0.5458333,1.954167
-1.895833,0.2333333,1.420833
-1.9,0.9916667,0.9916667
-1.8375,1.825,0.3
-1.241667,1.895833,-0.5208333
-0.8,1.875,-1.3375
-0.1833333,1.616667,-1.904167
0.475,1.1625,-1.954167
1.325,0.7541667,-1.958333
1.825,0.0375,-1.604167
1.95,-0.6458333,-1.175
2.0375,-1.579167,-0.6375
1.454167,-1.9375,0.2791667
1.0,-1.983333,0.9416667
0.45,-1.9,1.808333
-0.2666667,-1.304167,2.016667
-0.9791667,-0.8916667,2.020833
-1.770833,-0.2666667,1.858333
-1.9375,0.4041667,1.3125
-1.975,1.270833,0.8208333
-1.641667,1.891667,-0.01666667
-1.116667,1.920833,-0.6208333
-0.6625,1.879167,-1.545833
-0.01666667,1.420833,-1.9125
0.5666667,1.054167,-1.925
1.533333,0.6416667,-1.9125
1.825,-0.05833333,-1.425
1.904167,-0.8458333,-1.029167
1.908333,-1.745833,-0.475
1.3,-1.920833,0.3833333
0.875,-1.945833,1.25
0.3041667,-1.7,1.9
-0.4333333,-1.204167,1.983333
-1.320833,-0.75,1.995833
-1.816667,0.004166667,1.6625
-1.9125,0.6875,1.1875
-1.979167,1.575,0.5833333
-1.4,1.8875,-0.3625
-0.9458333,1.9,-0.975
-0.4,1.825,-1.804167
0.275,1.2625,-1.95
0.9583333,0.8875,-1.95
1.7875,0.3375,-1.8
1.925,-0.3333333,-1.2875
1.979167,-1.283333,-0.8416667
1.65,-1.954167,-0.05833333
1.145833,-1.983333,0.6291667
0.7,-1.945833,1.633333
-0.01666667,-1.470833,2.0125
-0.6875,-1.0625,2.004167
-1.633333,-0.575,1.9875
-1.879167,0.2208333,1.45
-1.916667,1.008333,1.016667
-1.8875,1.804167,0.3458333
-1.258333,1.9,-0.5166667
-0.8,1.891667,-1.283333
-0.225,1.6625,-1.854167
0.3875,1.175,-1.941667
1.1875,0.7666667,-1.958333
1.775,0.1416667,-1.616667
1.9125,-0.4875,-1.170833
2.008333,-1.466667,-0.6833333
1.45,-1.916667,0.1291667
1.008333,-1.958333,0.8125
0.55,-1.891667,1.783333
-0.1375,-1.316667,2.004167
-0.95,-0.9041667,2.020833
-1.804167,-0.3416667,1.841667
-1.933333,0.3625,1.3125
-1.95,1.341667,0.8125
-1.6125,1.9375,-0.01666667
-1.104167,1.908333,-0.7208333
-0.6291667,1.854167,-1.654167
0.075,1.404167,-1.95
0.7083333,1.025,-1.920833
1.5875,0.5708333,-1.9
1.845833,-0.2,-1.4
1.908333,-0.9625,-0.9916667
1.9,-1.795833,-0.3541667
1.283333,-1.941667,0.4583333
0.8458333,-1.975,1.266667
0.2291667,-1.716667,1.933333
-0.4166667,-1.191667,2.0375
-1.304167,-0.7416667,2.0625
-1.879167,0.0,1.666667
-1.979167,0.6125,1.179167
-2.033333,1.583333,0.6
-1.4125,1.941667,-0.2791667
-0.9541667,1.925,-0.9416667
-0.4458333,1.833333,-1.816667
0.2,1.279167,-1.958333
0.9333333,0.8916667,-1.933333
1.725,0.4125,-1.766667
1.8625,-0.2458333,-1.2875
1.925,-1.208333,-0.8541667
1.658333,-1.845833,-0.15
1.1625,-1.9375,0.5541667
0.7416667,-1.95,1.5375
0.07083333,-1.504167,1.933333
-0.6291667,-1.070833,1.991667
-1.558333,-0.5958333,2.020833
-1.875,0.2,1.470833
-1.958333,0.9458333,1.004167
-1.908333,1.779167,0.2833333
-1.233333,1.929167,-0.525
-0.75,1.925,-1.291667
-0.1125,1.65,-1.9
0.4291667,1.133333,-1.983333
1.275,0.6875,-1.958333
1.841667,0.02083333,-1.55
1.933333,-0.5541667,-1.129167
1.975,-1.575,-0.6166667
1.404167,-1.958333,0.2291667
0.9708333,-1.966667,0.9125
0.5041667,-1.8625,1.8625
-0.2041667,-1.304167,2.020833
-1.0,-0.9,2.029167
-1.825,-0.3375,1.866667
-1.933333,0.4041667,1.316667
-2.008333,1.3375,0.8125
-1.670833,1.916667,-0.02083333
-1.116667,1.9375,-0.7208333
-0.625,1.929167,-1.591667
0.1083333,1.45,-1.9125
0.6416667,1.025,-1.966667
1.470833,0.5541667,-1.945833
1.808333,-0.1458333,-1.404167
1.916667,-0.8,-0.9875
1.895833,-1.683333,-0.3666667
1.266667,-1.920833,0.3208333
0.8375,-1.954167,1.120833
0.2916667,-1.708333,1.866667
-0.2916667,-1.191667,2.016667
-1.233333,-0.7541667,2.058333
-1.870833,-0.07083333,1.645833
-1.970833,0.5708333,1.175
-2.0125,1.604167,0.6083333
-1.404167,1.941667,-0.2916667
-0.9375,1.895833,-0.9958333
-0.4125,1.825,-1.854167
0.3291667,1.258333,-1.941667
1.0375,0.8708333,-1.920833
1.758333,0.2958333,-1.7875
1.8625,-0.4375,-1.258333
1.945833,-1.283333,-0.8
1.670833,-1.854167,0.02083333
1.129167,-1.954167,0.6833333
0.6583333,-1.983333,1.545833
-0.06666667,-1.491667,1.945833
-0.6625,-1.045833,2.041667
-1.5625,-0.5125,2.05
-1.916667,0.2458333,1.475
-2.008333,0.9333333,0.9833333
-1.941667,1.795833,0.2708333
-1.266667,1.966667,-0.475
-0.7708333,1.945833,-1.270833
