IsLa[a],IsLb[A],IsLc[A]
0.825,1.141667,-2.316667
1.85,0.6416667,-2.191667
2.320833,-0.3458333,-1.6125
2.304167,-1.220833,-1.070833
2.216667,-2.283333,-0.3916667
1.433333,-2.4,0.75
0.8916667,-2.241667,1.566667
0.1708333,-1.970833,2.429167
-0.8,-1.283333,2.366667
-1.658333,-0.7166667,2.216667
-2.370833,0.1291667,1.858333
-2.325,1.0625,1.270833
-2.2625,2.0875,0.625
-1.733333,2.483333,-0.4083333
-1.116667,2.329167,-1.2625
-0.5166667,2.191667,-2.304167
0.4125,1.529167,-2.408333
1.291667,1.004167,-2.345833
2.295833,0.3833333,-2.179167
2.4125,-0.6333333,-1.516667
2.358333,-1.7125,-0.9416667
2.1125,-2.5125,-0.1958333
1.379167,-2.429167,0.8625
0.8208333,-2.283333,1.9625
0.08333333,-1.745833,2.445833
-0.8625,-1.229167,2.3625
-1.9625,-0.6708333,2.204167
-2.320833,0.1583333,1.6375
-2.266667,1.141667,1.170833
-2.216667,2.225,0.575
-1.491667,2.35,-0.3875
-1.029167,2.225,-1.383333
-0.4583333,1.966667,-2.2875
0.3833333,1.358333,-2.354167
1.45,0.925,-2.2375
2.291667,0.2166667,-1.891667
2.3375,-0.6791667,-1.320833
2.295833,-1.95,-0.825
1.741667,-2.470833,0.1083333
1.183333,-2.35,1.0375
0.6166667,-2.1375,2.270833
-0.25,-1.479167,2.479167
-1.208333,-1.016667,2.320833
-2.345833,-0.3833333,2.083333
-2.445833,0.5208333,1.445833
-2.3,1.6,0.9083333
-1.991667,2.6125,0.1416667
-1.3,2.495833,-0.725
-0.7916667,2.245833,-1.895833
-0.06666667,1.7125,-2.566667
0.6958333,1.175,-2.491667
1.9625,0.6625,-2.275
2.504167,-0.1458333,-1.641667
2.4625,-1.0,-1.0875
2.333333,-2.366667,-0.5666667
1.475,-2.570833,0.3666667
0.9583333,-2.429167,1.3
0.4416667,-2.0375,2.4875
-0.3583333,-1.3,2.545833
-1.408333,-0.8291667,2.354167
-2.4,-0.2083333,1.858333
-2.4625,0.5958333,1.25
-2.308333,1.7875,0.7708333
-1.666667,2.4875,-0.04583333
-1.091667,2.408333,-0.8041667
-0.6791667,2.166667,-1.9875
0.07916667,1.391667,-2.433333
0.85,1.008333,-2.383333
2.05,0.5333333,-2.145833
2.441667,-0.3291667,-1.379167
2.404167,-1.270833,-0.9458333
2.0625,-2.4125,-0.25
1.258333,-2.558333,0.6375
0.75,-2.379167,1.629167
0.025,-1.725,2.466667
-0.7458333,-1.108333,2.545833
-1.783333,-0.525,2.329167
-2.441667,0.3416667,1.5875
-2.483333,1.0875,1.025
-2.304167,2.179167,0.2958333
-1.4125,2.5125,-0.6375
-0.8,2.441667,-1.345833
-0.1541667,2.0625,-2.3
0.5708333,1.25,-2.5125
1.375,0.65,-2.429167
2.3125,-0.05,-1.9375
2.541667,-0.7708333,-1.191667
2.4875,-1.7875,-0.5625
1.779167,-2.5,0.3041667
1.029167,-2.558333,0.9875
0.4416667,-2.366667,2.0375
-0.35,-1.4875,2.454167
-1.029167,-0.9,2.504167
-2.033333,-0.2583333,2.241667
-2.3875,0.5833333,1.375
-2.441667,1.379167,0.825
-2.125,2.254167,0.0
-1.225,2.4125,-0.7708333
-0.6958333,2.379167,-1.5875
0.05833333,1.758333,-2.195833
0.6541667,1.120833,-2.4125
1.625,0.5833333,-2.35
2.179167,-0.275,-1.629167
2.4,-0.9833333,-1.091667
2.441667,-1.983333,-0.3916667
1.483333,-2.35,0.5833333
0.925,-2.429167,1.3375
0.1916667,-2.154167,2.175
-0.6708333,-1.3125,2.3625
-1.5,-0.7416667,2.358333
-2.191667,0.1583333,1.95
-2.329167,1.008333,1.254167
-2.35,1.933333,0.5208333
-1.733333,2.329167,-0.5875
-1.029167,2.35,-1.304167
-0.3416667,2.233333,-2.1125
0.6416667,1.458333,-2.3
1.258333,0.8541667,-2.341667
2.1,0.1458333,-2.179167
2.279167,-0.8375,-1.395833
2.35,-1.583333,-0.7583333
2.166667,-2.354167,0.1125
1.245833,-2.395833,1.008333
0.6375,-2.35,1.841667
-0.225,-1.833333,2.379167
-0.9708333,-1.108333,2.408333
-1.925,-0.4833333,2.3375
-2.308333,0.525,1.679167
-2.3125,1.270833,1.041667
-2.325,2.233333,0.2958333
-1.495833,2.2875,-0.7958333
-0.8791667,2.25,-1.466667
-0.1458333,2.091667,-2.266667
0.7166667,1.304167,-2.216667
1.479167,0.7958333,-2.216667
2.154167,-0.0625,-1.95
2.141667,-0.9,-1.254167
2.258333,-1.875,-0.7
1.804167,-2.275,0.4
1.158333,-2.2,1.1625
0.5208333,-2.166667,2.133333
-0.5083333,-1.508333,2.275
-1.275,-1.016667,2.195833
-2.208333,-0.2583333,2.1375
-2.279167,0.8291667,1.404167
-2.154167,1.725,0.8333333
-1.970833,2.466667,-0.1458333
-1.220833,2.291667,-1.175
-0.6,2.120833,-2.020833
0.3291667,1.666667,-2.433333
1.141667,1.070833,-2.2875
2.041667,0.45,-2.133333
2.35,-0.6208333,-1.583333
2.275,-1.416667,-0.9833333
2.191667,-2.366667,-0.2541667
1.454167,-2.441667,0.8708333
0.85,-2.308333,1.620833
0.1583333,-2.0375,2.475
-0.8166667,-1.320833,2.454167
-1.6625,-0.725,2.3375
-2.433333,0.1375,2.016667
-2.429167,1.054167,1.304167
-2.304167,2.054167,0.6041667
-1.775,2.504167,-0.4833333
-1.091667,2.316667,-1.233333
-0.475,2.116667,-2.241667
0.4958333,1.491667,-2.354167
1.175,0.9708333,-2.195833
2.170833,0.35,-2.029167
2.266667,-0.6375,-1.429167
2.170833,-1.504167,-0.9083333
1.941667,-2.395833,-0.1083333
1.283333,-2.283333,0.8166667
0.7791667,-2.079167,1.804167
-0.008333333,-1.620833,2.3875
-0.8333333,-1.145833,2.2875
-1.916667,-0.6083333,2.108333
-2.358333,0.3916667,1.591667
-2.270833,1.2375,1.079167
-2.1375,2.3375,0.3375
-1.4125,2.425,-0.8333333
-0.8791667,2.225,-1.625
-0.08333333,1.916667,-2.454167
0.8708333,1.258333,-2.391667
1.708333,0.6958333,-2.208333
2.379167,-0.2041667,-1.8125
2.354167,-1.116667,-1.233333
2.258333,-2.045833,-0.5666667
1.704167,-2.504167,0.5125
1.1,-2.395833,1.283333
0.4666667,-2.233333,2.216667
-0.5083333,-1.529167,2.4625
-1.254167,-0.9916667,2.395833
-2.216667,-0.2916667,2.229167
-2.429167,0.7666667,1.5375
-2.404167,1.608333,0.9083333
-2.154167,2.470833,0.03333333
-1.3375,2.429167,-0.9708333
-0.7375,2.279167,-1.8125
0.1041667,1.8,-2.4125
0.8833333,1.175,-2.333333
1.816667,0.6166667,-2.2
2.2875,-0.3041667,-1.654167
2.270833,-1.070833,-1.108333
2.245833,-2.154167,-0.5208333
1.483333,-2.3125,0.5291667
0.9708333,-2.258333,1.2875
0.3875,-2.029167,2.266667
-0.4958333,-1.3125,2.325
-1.391667,-0.8708333,2.270833
-2.258333,-0.1083333,1.9375
-2.316667,0.8166667,1.295833
-2.279167,1.9,0.775
-1.7625,2.429167,-0.2958333
-1.116667,2.320833,-1.195833
-0.5416667,2.1625,-2.220833
0.4583333,1.483333,-2.391667
1.304167,0.9791667,-2.283333
2.225,0.3375,-2.070833
2.329167,-0.7625,-1.445833
2.258333,-1.695833,-0.8791667
2.054167,-2.458333,-0.1166667
1.325,-2.383333,0.9791667
0.7625,-2.241667,1.879167
0.05416667,-1.8,2.445833
-0.9083333,-1.254167,2.4125
-1.916667,-0.6833333,2.279167
-2.4,0.2041667,1.7875
-2.383333,1.208333,1.208333
-2.358333,2.304167,0.6125
-1.645833,2.4875,-0.4833333
-1.045833,2.341667,-1.466667
-0.4375,2.091667,-2.441667
0.4791667,1.420833,-2.408333
1.504167,0.9208333,-2.254167
2.320833,0.2541667,-1.9375
2.304167,-0.6666667,-1.354167
2.254167,-1.845833,-0.8458333
1.8,-2.395833,-0.008333333
1.229167,-2.3,0.8875
0.7333333,-2.179167,2.079167
-0.0375,-1.529167,2.358333
-0.9208333,-1.120833,2.3
-2.125,-0.5583333,2.179167
-2.345833,0.325,1.491667
-2.291667,1.408333,1.0875
-2.104167,2.445833,0.3125
-1.375,2.420833,-0.65
-0.8833333,2.233333,-1.841667
-0.1333333,1.75,-2.504167
0.7416667,1.208333,-2.429167
1.9875,0.6916667,-2.191667
2.4875,-0.1583333,-1.583333
2.366667,-1.091667,-1.125
2.233333,-2.379167,-0.5208333
1.45,-2.55,0.4208333
0.9791667,-2.35,1.35
0.4041667,-2.025,2.466667
-0.3875,-1.3125,2.525
-1.391667,-0.8416667,2.345833
-2.429167,-0.225,1.958333
-2.495833,0.6041667,1.329167
-2.391667,1.804167,0.7958333
-1.833333,2.604167,-0.025
-1.154167,2.504167,-0.8666667
-0.675,2.258333,-2.1
0.1,1.5,-2.575
0.8916667,1.008333,-2.4375
2.133333,0.5333333,-2.170833
2.475,-0.3291667,-1.4
2.366667,-1.220833,-0.9458333
2.0875,-2.3875,-0.3291667
1.279167,-2.495833,0.5
0.8416667,-2.325,1.445833
0.2625,-1.783333,2.375
-0.4625,-1.179167,2.458333
-1.575,-0.725,2.3375
-2.370833,0.02083333,1.691667
-2.483333,0.7958333,1.170833
-2.3875,2.058333,0.5708333
-1.495833,2.5125,-0.3708333
-0.9458333,2.475,-1.191667
-0.3416667,2.1375,-2.2875
0.4791667,1.291667,-2.520833
1.3375,0.7708333,-2.408333
2.3,0.01666667,-1.95
2.5125,-0.7791667,-1.225
2.404167,-1.779167,-0.575
1.754167,-2.470833,0.3458333
1.041667,-2.525,1.025
0.4166667,-2.2875,1.995833
-0.35,-1.475,2.445833
-1.020833,-0.9,2.5125
-2.008333,-0.2916667,2.233333
-2.441667,0.5666667,1.4375
-2.5,1.375,0.8333333
-2.191667,2.304167,0.1083333
-1.291667,2.541667,-0.7833333
-0.6958333,2.466667,-1.633333
0.008333333,1.858333,-2.370833
0.7541667,1.145833,-2.5375
1.670833,0.55,-2.391667
2.3,-0.3,-1.675
2.441667,-1.025,-1.041667
2.404167,-1.983333,-0.4
1.4875,-2.358333,0.5666667
0.9166667,-2.4125,1.2
0.2916667,-2.191667,2.079167
-0.4625,-1.320833,2.320833
-1.2,-0.8333333,2.375
-2.0375,-0.0625,2.0875
-2.320833,0.6625,1.304167
-2.441667,1.6125,0.725
-1.925,2.254167,-0.2708333
-1.15,2.3875,-0.9708333
-0.5125,2.370833,-1.941667
0.4333333,1.575,-2.270833
1.075,1.004167,-2.366667
2.029167,0.25,-2.258333
2.266667,-0.7458333,-1.429167
2.329167,-1.529167,-0.825
2.166667,-2.329167,0.1
1.295833,-2.3375,1.016667
0.6416667,-2.291667,1.816667
-0.2416667,-1.829167,2.304167
-0.9625,-1.133333,2.3375
-1.870833,-0.4666667,2.3
-2.258333,0.5125,1.691667
-2.341667,1.229167,1.041667
-2.358333,2.220833,0.3416667
-1.55,2.3625,-0.775
-0.8875,2.375,-1.495833
-0.1791667,2.183333,-2.35
0.7708333,1.3375,-2.366667
1.575,0.75,-2.345833
2.291667,-0.06666667,-2.029167
2.275,-1.008333,-1.245833
2.3125,-1.916667,-0.6333333
1.820833,-2.325,0.4333333
1.116667,-2.254167,1.1875
0.525,-2.183333,2.05
-0.45,-1.529167,2.216667
-1.1125,-1.0,2.1875
-2.008333,-0.3833333,2.1375
-2.1375,0.6583333,1.458333
-2.158333,1.433333,0.9666667
-2.1,2.266667,0.1208333
-1.366667,2.204167,-0.9
-0.8166667,2.1375,-1.729167
0.0625,1.85,-2.320833
0.9125,1.220833,-2.229167
1.870833,0.6125,-2.183333
2.325,-0.4333333,-1.7
2.220833,-1.279167,-1.083333
2.175,-2.304167,-0.3166667
1.483333,-2.395833,0.8375
0.8791667,-2.191667,1.570833
0.125,-2.004167,2.454167
-0.8458333,-1.291667,2.3625
-1.633333,-0.7083333,2.1875
-2.383333,0.1458333,1.9625
-2.35,1.045833,1.266667
-2.233333,2.020833,0.6083333
-1.808333,2.5125,-0.4541667
-1.108333,2.375,-1.258333
-0.4708333,2.2,-2.275
0.5083333,1.575,-2.454167
1.2625,0.9916667,-2.354167
2.283333,0.2916667,-2.195833
2.420833,-0.7541667,-1.520833
2.316667,-1.641667,-0.8791667
2.0875,-2.504167,-0.01666667
1.3125,-2.383333,0.9875
0.7541667,-2.175,1.858333
-0.06666667,-1.754167,2.408333
-0.8708333,-1.183333,2.2875
-1.816667,-0.6416667,2.120833
-2.295833,0.2791667,1.633333
-2.2375,1.075,1.145833
-2.125,2.154167,0.5416667
-1.466667,2.35,-0.5458333
-0.9833333,2.1875,-1.345833
-0.4166667,1.916667,-2.329167
0.5583333,1.329167,-2.3625
1.429167,0.8666667,-2.170833
2.320833,0.1125,-1.870833
2.3375,-0.8833333,-1.270833
2.2125,-1.891667,-0.7083333
1.716667,-2.508333,0.3708333
1.091667,-2.345833,1.216667
0.4666667,-2.1125,2.179167
-0.5416667,-1.483333,2.429167
-1.241667,-0.95,2.295833
-2.204167,-0.2083333,2.095833
-2.375,0.7916667,1.45
-2.304167,1.55,0.8625
-2.1,2.466667,-0.03333333
-1.333333,2.425,-0.9416667
-0.7208333,2.304167,-1.804167
0.0875,1.858333,-2.4875
0.8666667,1.241667,-2.4375
1.895833,0.5958333,-2.320833
2.420833,-0.3583333,-1.779167
2.420833,-1.158333,-1.1625
2.375,-2.270833,-0.4625
1.575,-2.458333,0.6708333
0.9833333,-2.358333,1.420833
0.3416667,-2.108333,2.3375
-0.6166667,-1.366667,2.3625
-1.429167,-0.8541667,2.245833
-2.216667,-0.1583333,1.954167
-2.270833,0.7916667,1.325
-2.254167,1.758333,0.8083333
-1.816667,2.358333,-0.1083333
-1.179167,2.304167,-0.9708333
-0.6958333,2.183333,-1.95
0.1833333,1.5375,-2.320833
0.9791667,1.058333,-2.2875
2.029167,0.5083333,-2.158333
2.304167,-0.5041667,-1.491667
2.258333,-1.408333,-0.9791667
2.125,-2.375,-0.225
1.329167,-2.383333,0.8625
0.8,-2.225,1.745833
0.02083333,-1.808333,2.429167
-0.925,-1.204167,2.345833
-1.879167,-0.625,2.183333
-2.3625,0.2958333,1.733333
-2.304167,1.2125,1.175
-2.245833,2.258333,0.5125
-1.591667,2.441667,-0.5583333
-1.029167,2.291667,-1.454167
-0.4,2.116667,-2.408333
0.5375,1.45,-2.4125
1.4875,0.9083333,-2.3125
2.379167,0.2458333,-2.05
2.420833,-0.7583333,-1.429167
2.358333,-1.9375,-0.8541667
1.945833,-2.55,0.0125
1.3,-2.429167,1.020833
0.7208333,-2.254167,2.175
-0.075,-1.604167,2.441667
-1.029167,-1.141667,2.35
-2.125,-0.5666667,2.154167
-2.3375,0.3125,1.520833
-2.245833,1.35,1.083333
-2.125,2.3375,0.4291667
-1.4,2.341667,-0.5166667
-0.9666667,2.191667,-1.604167
-0.3125,1.804167,-2.345833
0.525,1.279167,-2.366667
1.704167,0.8375,-2.225
2.333333,0.07083333,-1.720833
2.341667,-0.8708333,-1.241667
2.270833,-2.175,-0.7041667
1.5625,-2.475,0.2791667
1.070833,-2.329167,1.225
0.4875,-2.066667,2.425
-0.3708333,-1.370833,2.491667
-1.391667,-0.9125,2.2875
-2.425,-0.2083333,1.941667
-2.445833,0.6583333,1.345833
-2.291667,1.820833,0.7791667
-1.808333,2.629167,-0.05416667
-1.179167,2.466667,-0.8791667
-0.6666667,2.229167,-2.095833
0.1166667,1.5375,-2.55
0.8791667,1.0375,-2.454167
2.158333,0.525,-2.225
2.504167,-0.3125,-1.495833
2.4375,-1.220833,-0.9625
2.216667,-2.504167,-0.3833333
1.35,-2.583333,0.5208333
0.8458333,-2.395833,1.541667
0.275,-1.8625,2.504167
-0.4958333,-1.204167,2.545833
-1.6375,-0.7166667,2.320833
-2.45,0.0,1.6875
-2.454167,0.7666667,1.1375
-2.3,2.008333,0.6166667
-1.4875,2.483333,-0.25
-1.0,2.404167,-1.004167
-0.525,2.095833,-2.133333
0.2208333,1.3125,-2.458333
1.054167,0.9125,-2.3625
2.179167,0.3416667,-1.995833
2.470833,-0.475,-1.283333
2.4125,-1.508333,-0.825
1.866667,-2.458333,-0.025
1.158333,-2.545833,0.8041667
0.6375,-2.35,1.841667
-0.175,-1.541667,2.475
-0.925,-1.025,2.495833
-1.954167,-0.3791667,2.254167
-2.441667,0.5375,1.458333
-2.4375,1.304167,0.875
-2.191667,2.3,0.0875
-1.279167,2.508333,-0.775
-0.6708333,2.395833,-1.516667
0.0375,1.854167,-2.341667
0.6958333,1.1375,-2.525
1.583333,0.5333333,-2.408333
2.35,-0.2541667,-1.770833
2.533333,-0.9375,-1.075
2.475,-2.0,-0.4166667
1.583333,-2.495833,0.5041667
0.925,-2.55,1.191667
0.3,-2.283333,2.2
-0.4958333,-1.358333,2.466667
-1.258333,-0.7791667,2.470833
-2.1625,-0.05833333,2.108333
-2.416667,0.7083333,1.283333
-2.458333,1.620833,0.6958333
-1.925,2.3,-0.2375
-1.1375,2.404167,-0.8958333
-0.55,2.345833,-1.8125
0.2541667,1.591667,-2.225
0.8208333,1.025,-2.383333
1.779167,0.4208333,-2.291667
2.191667,-0.4625,-1.470833
2.370833,-1.195833,-0.9791667
2.3375,-2.1,-0.2041667
1.375,-2.329167,0.7333333
0.8125,-2.375,1.566667
0.008333333,-1.970833,2.216667
-0.8125,-1.220833,2.366667
-1.733333,-0.6083333,2.320833
-2.208333,0.3875,1.745833
-2.3125,1.179167,1.141667
-2.308333,2.120833,0.3541667
-1.55,2.320833,-0.8041667
-0.9125,2.3125,-1.466667
-0.1625,2.141667,-2.241667
0.8,1.329167,-2.283333
1.466667,0.7333333,-2.295833
2.208333,-0.05833333,-2.033333
2.275,-0.9708333,-1.275
2.329167,-1.8125,-0.6291667
1.945833,-2.395833,0.3666667
1.125,-2.395833,1.1625
0.525,-2.316667,2.054167
-0.4375,-1.65,2.3875
-1.1375,-0.9916667,2.375
-2.1125,-0.3416667,2.304167
-2.325,0.7166667,1.520833
-2.291667,1.483333,0.9458333
-2.229167,2.341667,0.075
-1.354167,2.2875,-0.9166667
-0.775,2.2125,-1.675
0.05416667,1.941667,-2.291667
0.8166667,1.229167,-2.225
1.7,0.6791667,-2.208333
2.179167,-0.2708333,-1.783333
2.158333,-1.0375,-1.166667
2.258333,-2.075,-0.5541667
1.620833,-2.266667,0.5708333
1.05,-2.15,1.3375
0.375,-2.091667,2.270833
-0.6375,-1.408333,2.270833
-1.466667,-0.8958333,2.170833
-2.304167,-0.06666667,2.016667
-2.275,0.9625,1.3125
-2.158333,1.945833,0.6791667
-1.779167,2.483333,-0.4
-1.125,2.279167,-1.2875
-0.4791667,2.079167,-2.2125
0.5375,1.495833,-2.408333
1.3,0.9541667,-2.2375
2.195833,0.2916667,-2.079167
2.345833,-0.8125,-1.45
2.258333,-1.5875,-0.8625
2.079167,-2.475,-0.0625
1.345833,-2.441667,1.029167
0.75,-2.295833,1.8125
-0.03333333,-1.9,2.516667
-0.9375,-1.2375,2.458333
-1.883333,-0.6125,2.333333
-2.45,0.3666667,1.866667
-2.429167,1.195833,1.175
-2.295833,2.258333,0.4666667
-1.620833,2.4875,-0.6958333
-0.9916667,2.295833,-1.391667
-0.325,2.054167,-2.379167
0.625,1.395833,-2.35
1.370833,0.8583333,-2.179167
2.254167,0.1541667,-1.9375
2.258333,-0.75,-1.325
2.15,-1.7125,-0.8083333
1.791667,-2.4125,0.1
1.179167,-2.266667,0.925
0.6833333,-2.066667,1.995833
-0.1833333,-1.4875,2.370833
-0.9625,-1.054167,2.258333
-2.095833,-0.4791667,2.083333
-2.35,0.55,1.483333
-2.241667,1.404167,0.9833333
-2.054167,2.420833,0.125
-1.308333,2.4,-0.9416667
-0.7541667,2.191667,-1.808333
0.1125,1.775,-2.466667
0.9541667,1.1625,-2.370833
1.895833,0.5708333,-2.170833
2.383333,-0.4333333,-1.670833
2.3375,-1.220833,-1.125
2.266667,-2.225,-0.4208333
1.55,-2.458333,0.7125
0.9875,-2.358333,1.425
0.325,-2.145833,2.345833
-0.6625,-1.420833,2.458333
-1.4375,-0.8666667,2.3625
-2.320833,-0.1208333,2.129167
-2.416667,0.8875,1.420833
-2.391667,1.808333,0.8
-1.991667,2.5,-0.1833333
-1.229167,2.404167,-1.095833
-0.65,2.25,-2.020833
0.2916667,1.65,-2.4
1.004167,1.091667,-2.308333
2.0,0.525,-2.166667
2.275,-0.4791667,-1.520833
2.245833,-1.245833,-1.020833
2.175,-2.266667,-0.35
1.391667,-2.304167,0.65
0.8958333,-2.241667,1.495833
0.2375,-1.8875,2.308333
-0.6041667,-1.254167,2.341667
-1.641667,-0.775,2.2625
-2.279167,0.075,1.783333
-2.320833,0.9583333,1.220833
-2.3,2.104167,0.6416667
-1.604167,2.395833,-0.4708333
-1.0375,2.283333,-1.366667
-0.4166667,2.104167,-2.3375
0.6041667,1.375,-2.383333
1.5125,0.875,-2.2375
2.333333,0.1791667,-1.970833
2.345833,-0.8958333,-1.375
2.245833,-1.891667,-0.7958333
1.879167,-2.4875,0.0625
1.254167,-2.3625,1.1
0.6791667,-2.208333,2.079167
-0.1125,-1.658333,2.445833
-1.075,-1.154167,2.375
-2.095833,-0.5791667,2.245833
-2.420833,0.3625,1.679167
-2.358333,1.404167,1.083333
-2.279167,2.454167,0.4583333
-1.520833,2.483333,-0.6333333
-0.9666667,2.291667,-1.675
-0.3083333,1.9625,-2.475
0.6125,1.345833,-2.404167
1.725,0.8291667,-2.229167
2.358333,0.07916667,-1.795833
2.3125,-0.8375,-1.258333
2.275,-2.075,-0.7333333
1.633333,-2.383333,0.15
1.133333,-2.275,1.054167
0.6125,-2.129167,2.225
-0.1625,-1.4375,2.3625
-1.145833,-1.0375,2.283333
-2.254167,-0.4333333,2.079167
-2.370833,0.45,1.425
-2.308333,1.658333,0.9875
-1.929167,2.491667,0.1041667
-1.279167,2.429167,-0.7708333
-0.7666667,2.229167,-2.0625
0.06666667,1.575,-2.504167
0.8916667,1.104167,-2.404167
2.166667,0.5541667,-2.170833
2.483333,-0.3458333,-1.4625
2.3375,-1.3,-1.004167
2.1375,-2.4875,-0.3583333
1.333333,-2.533333,0.5708333
0.8541667,-2.308333,1.558333
0.25,-1.8625,2.516667
-0.5333333,-1.216667,2.529167
-1.633333,-0.7166667,2.325
-2.4875,-0.04166667,1.804167
-2.495833,0.7791667,1.195833
-2.395833,2.0375,0.6625
-1.6375,2.6125,-0.2333333
-1.029167,2.479167,-1.045833
-0.55,2.191667,-2.270833
0.2583333,1.375,-2.5875
1.091667,0.8916667,-2.408333
2.258333,0.3541667,-2.045833
2.4875,-0.4791667,-1.308333
2.366667,-1.4625,-0.825
1.916667,-2.4375,-0.1166667
1.183333,-2.483333,0.6333333
0.7208333,-2.3,1.679167
0.075,-1.595833,2.375
-0.6291667,-1.075,2.458333
-1.779167,-0.5916667,2.291667
-2.366667,0.2041667,1.533333
-2.4625,1.008333,1.0625
-2.304167,2.2125,0.3791667
-1.383333,2.529167,-0.5291667
-0.8458333,2.445833,-1.404167
-0.1541667,1.983333,-2.3375
0.5916667,1.2375,-2.520833
1.55,0.6375,-2.383333
2.329167,-0.1916667,-1.766667
2.5125,-0.9333333,-1.129167
2.3875,-1.979167,-0.4166667
1.566667,-2.454167,0.525
0.9375,-2.470833,1.195833
0.275,-2.2,2.1375
-0.5125,-1.35,2.4375
-1.2125,-0.7916667,2.454167
-2.141667,-0.1125,2.120833
-2.466667,0.7083333,1.329167
-2.4875,1.620833,0.7041667
-2.033333,2.395833,-0.1166667
-1.183333,2.5375,-0.9333333
-0.5791667,2.425,-1.8625
0.2333333,1.658333,-2.370833
0.9333333,1.0125,-2.491667
1.870833,0.4166667,-2.3375
